date,high_temp,low_temp,average_temp
2012-07-27,88,55,71
2012-07-28,91,57,74
2012-07-29,93,57,75
2012-07-30,97,60,78
2012-07-31,97,60,78
2012-08-01,98,62,80
2012-08-02,98,62,80
2012-08-03,98,62,80
2012-08-04,86,57,70
2012-08-05,86,57,70
2012-08-06,95,57,76
2012-08-07,95,57,76
2012-08-08,95,57,76
2012-08-09,102,59,80
2012-08-10,102,61,82
2012-08-11,106,60,82
2012-08-12,102,62,81
2012-08-13,107,64,84
2012-08-14,97,69,82
2012-08-15,98,66,81
2012-08-16,99,61,80
2012-08-17,96,60,78
2012-08-18,98,66,82
2012-08-19,93,60,76
2012-08-20,96,60,78
2012-08-21,93,57,75
2012-08-22,93,55,74
2012-08-23,91,57,74
2012-08-24,91,57,74
2012-08-25,87,55,70
2012-08-26,82,55,68
2012-08-27,82,55,68
2012-08-28,95,59,76
2012-08-29,95,54,74
2012-08-30,96,57,76
2012-08-31,75,55,65
2012-09-01,80,51,66
2012-09-02,93,50,70
2012-09-03,95,55,74
2012-09-04,96,54,74
2012-09-05,96,54,74
2012-09-06,91,59,74
2012-09-07,91,57,74
2012-09-08,91,60,76
2012-09-09,91,60,76
2012-09-10,91,50,70
2012-09-11,93,53,73
2012-09-12,93,60,76
2012-09-13,98,59,78
2012-09-14,98,59,78
2012-09-15,96,60,76
2012-09-16,93,53,73
2012-09-17,88,55,72
2012-09-18,88,53,70
2012-09-19,87,55,70
2012-09-20,90,55,72
2012-09-21,90,52,70
2012-09-22,90,52,70
2012-09-23,91,59,75
2012-09-24,88,54,70
2012-09-25,91,54,72
2012-09-26,90,57,73
2012-09-27,90,57,73
2012-09-28,93,57,75
2012-09-29,93,57,75
2012-09-30,97,57,77
2012-10-01,98,59,78
2012-10-02,99,59,78
2012-10-03,96,57,76
2012-10-04,80,59,70
2012-10-05,79,57,68
2012-10-06,75,50,62
2012-10-07,79,48,64
2012-10-08,75,55,65
2012-10-09,75,52,64
2012-10-10,75,52,64
2012-10-11,69,52,60
2012-10-12,69,52,60
2012-10-13,77,46,60
2012-10-14,81,53,66
2012-10-15,86,52,69
2012-10-16,90,60,74
2012-10-17,87,55,72
2012-10-18,88,53,70
2012-10-19,81,60,70
2012-10-20,78,50,64
2012-10-21,68,51,60
2012-10-22,68,51,60
2012-10-23,63,51,56
2012-10-24,64,51,57
2012-10-25,68,53,60
2012-10-26,75,46,60
2012-10-27,80,46,62
2012-10-28,79,50,64
2012-10-29,80,50,64
2012-10-30,77,50,62
2012-10-31,64,55,60
2012-11-01,70,54,64
2012-11-02,80,48,58
2012-11-03,73,46,60
2012-11-04,75,48,62
2012-11-05,79,46,62
2012-11-06,80,46,63
2012-11-07,80,46,63
2012-11-08,61,44,52
2012-11-09,55,41,48
2012-11-10,57,37,47
2012-11-11,57,33,45
2012-11-12,57,33,45
2012-11-13,63,37,50
2012-11-14,69,41,55
2012-11-15,64,39,52
2012-11-16,57,46,52
2012-11-17,63,54,58
2012-11-18,61,46,54
2012-11-19,66,53,60
2012-11-20,66,54,60
2012-11-21,64,48,56
2012-11-22,63,44,54
2012-11-23,64,39,52
2012-11-24,66,39,52
2012-11-25,64,37,50
2012-11-26,64,37,50
2012-11-27,60,41,50
2012-11-28,60,46,53
2012-11-29,63,54,58
2012-11-30,63,59,61
2012-12-01,63,57,60
2012-12-02,63,48,56
2012-12-03,60,41,50
2012-12-04,60,53,56
2012-12-05,57,53,55
2012-12-06,60,50,56
2012-12-07,59,42,50
2012-12-08,55,41,48
2012-12-09,61,39,50
2012-12-10,62,37,50
2012-12-11,57,37,47
2012-12-12,55,42,48
2012-12-13,52,37,44
2012-12-14,48,36,42
2012-12-15,45,33,39
2012-12-16,52,43,48
2012-12-17,52,43,48
2012-12-18,52,35,44
2012-12-19,48,30,39
2012-12-20,55,32,44
2012-12-21,51,44,48
2012-12-22,55,46,50
2012-12-23,52,48,50
2012-12-24,52,39,46
2012-12-25,48,39,44
2012-12-26,53,39,46
2012-12-27,51,37,44
2012-12-28,51,37,44
2012-12-29,53,37,46
2012-12-30,53,34,44
2012-12-31,48,34,41
2013-01-01,52,28,40
2013-01-02,52,30,41
2013-01-03,52,28,40
2013-01-04,54,32,43
2013-01-05,50,33,42
2013-01-06,51,36,44
2013-01-07,48,35,42
2013-01-08,54,34,44
2013-01-09,51,36,44
2013-01-10,50,30,40
2013-01-11,50,28,39
2013-01-12,46,30,38
2013-01-13,45,27,36
2013-01-14,50,33,42
2013-01-15,48,28,38
2013-01-16,55,26,40
2013-01-17,57,26,42
2013-01-18,57,26,42
2013-01-19,61,28,44
2013-01-20,61,28,44
2013-01-21,61,32,46
2013-01-22,60,34,47
2013-01-23,55,42,48
2013-01-24,55,48,52
2013-01-25,64,50,57
2013-01-26,62,46,54
2013-01-27,55,32,44
2013-01-28,57,32,44
2013-01-29,61,36,48
2013-01-30,61,36,48
2013-01-31,63,35,49
2013-02-01,64,33,48
2013-02-02,64,39,52
2013-02-03,63,35,49
2013-02-04,61,35,48
2013-02-05,55,39,47
2013-02-06,59,37,48
2013-02-07,59,37,48
2013-02-08,57,35,46
2013-02-09,59,36,48
2013-02-10,62,30,46
2013-02-11,64,36,50
2013-02-12,61,35,48
2013-02-13,61,35,48
2013-02-14,69,35,52
2013-02-15,68,35,52
2013-02-16,66,39,52
2013-02-17,66,37,52
2013-02-18,57,39,48
2013-02-19,48,35,42
2013-02-20,60,32,46
2013-02-21,61,32,46
2013-02-22,62,32,47
2013-02-23,60,41,50
2013-02-24,64,41,52
2013-02-25,64,39,52
2013-02-26,66,37,52
2013-02-27,66,35,50
2013-02-28,71,42,56
2013-03-01,73,37,55
2013-03-02,69,45,57
2013-03-03,64,48,58
2013-03-04,64,48,58
2013-03-05,64,48,58
2013-03-06,64,48,58
2013-03-07,60,37,48
2013-03-08,66,37,52
2013-03-09,70,37,54
2013-03-10,66,35,50
2013-03-11,71,39,55
2013-03-12,75,41,58
2013-03-13,79,45,62
2013-03-14,75,46,60
2013-03-15,79,46,62
2013-03-16,78,45,60
2013-03-17,72,44,58
2013-03-18,70,39,54
2013-03-19,81,46,56
2013-03-20,63,50,56
2013-03-21,63,50,56
2013-03-22,64,45,54
2013-03-23,71,44,57
2013-03-24,80,39,56
2013-03-25,69,48,58
2013-03-26,70,46,58
2013-03-27,70,48,58
2013-03-28,69,51,60
2013-03-29,79,48,63
2013-03-30,75,48,62
2013-03-31,69,53,60
2013-04-01,66,51,58
2013-04-02,73,46,60
2013-04-03,75,48,60
2013-04-04,64,53,58
2013-04-05,68,50,58
2013-04-06,68,52,59
2013-04-07,68,50,58
2013-04-08,68,48,58
2013-04-09,73,48,60
2013-04-10,86,48,66
2013-04-11,86,48,66
2013-04-12,82,46,64
2013-04-13,77,46,60
2013-04-14,73,46,60
2013-04-15,73,46,60
2013-04-16,68,46,56
2013-04-17,70,43,56
2013-04-18,78,44,60
2013-04-19,82,43,62
2013-04-20,84,55,70
2013-04-21,89,44,66
2013-04-22,90,53,71
2013-04-23,84,55,70
2013-04-24,90,45,68
2013-04-25,77,48,62
2013-04-26,82,45,64
2013-04-27,88,50,69
2013-04-28,93,53,72
2013-04-29,91,57,74
2013-04-30,91,57,74
2013-05-01,89,59,74
2013-05-02,91,54,72
2013-05-03,91,54,72
2013-05-04,90,57,74
2013-05-05,90,57,74
2013-05-06,73,59,66
2013-05-07,75,57,65
2013-05-08,75,55,65
2013-05-09,82,53,68
2013-05-10,88,51,69
2013-05-11,88,51,69
2013-05-12,93,60,76
2013-05-13,91,57,74
2013-05-14,90,55,72
2013-05-15,80,54,66
2013-05-16,79,55,68
2013-05-17,77,51,63
2013-05-18,82,51,66
2013-05-19,86,57,70
2013-05-20,91,60,76
2013-05-21,84,57,70
2013-05-22,73,50,62
2013-05-23,75,48,62
2013-05-24,79,51,64
2013-05-25,79,51,64
2013-05-26,80,52,65
2013-05-27,80,52,65
2013-05-28,79,57,67
2013-05-29,79,57,67
2013-05-30,86,54,69
2013-05-31,93,55,74
2013-06-01,96,57,76
2013-06-02,95,59,77
2013-06-03,93,60,76
2013-06-04,86,57,72
2013-06-05,88,55,71
2013-06-06,93,54,74
2013-06-07,102,57,80
2013-06-08,108,66,86
2013-06-09,86,61,73
2013-06-10,72,57,64
2013-06-11,84,57,70
2013-06-12,88,57,72
2013-06-13,87,52,69
2013-06-14,89,63,76
2013-06-15,89,63,76
2013-06-16,91,57,74
2013-06-17,91,57,74
2013-06-18,82,55,68
2013-06-19,81,53,66
2013-06-20,84,52,68
2013-06-21,89,54,72
2013-06-22,93,57,74
2013-06-23,80,60,69
2013-06-24,70,60,64
2013-06-25,77,60,68
2013-06-26,88,61,74
2013-06-27,96,63,79
2013-06-28,96,63,79
2013-06-29,96,63,79
2013-06-30,106,70,88
2013-07-01,105,66,84
2013-07-02,105,71,86
2013-07-03,104,68,85
2013-07-04,108,72,90
2013-07-05,88,63,76
2013-07-06,89,57,73
2013-07-07,89,57,73
2013-07-08,93,57,75
2013-07-09,99,62,80
2013-07-10,100,62,80
2013-07-11,90,54,72
2013-07-12,89,55,72
2013-07-13,95,55,74
2013-07-14,93,59,76
2013-07-15,87,55,70
2013-07-16,81,55,68
2013-07-17,91,54,72
2013-07-18,96,55,75
2013-07-19,99,57,78
2013-07-20,99,60,79
2013-07-21,96,59,76
2013-07-22,91,63,77
2013-07-23,93,68,80
2013-07-24,98,64,80
2013-07-25,96,64,80
2013-07-26,96,60,78
2013-07-27,93,57,74
2013-07-28,89,57,72
2013-07-29,84,55,68
2013-07-30,90,55,72
2013-07-31,90,55,72
2013-08-01,87,57,72
2013-08-02,91,57,74
2013-08-03,91,55,72
2013-08-04,89,55,72
2013-08-05,90,54,72
2013-08-06,86,54,69
2013-08-07,81,55,68
2013-08-08,84,57,70
2013-08-09,82,54,68
2013-08-10,87,55,71
2013-08-11,87,55,71
2013-08-12,91,57,74
2013-08-13,91,57,74
2013-08-14,96,62,78
2013-08-15,96,64,80
2013-08-16,96,66,80
2013-08-17,96,64,80
2013-08-18,96,64,80
2013-08-19,102,70,85
2013-08-20,96,66,80
2013-08-21,91,62,76
2013-08-22,89,59,74
2013-08-23,89,59,74
2013-08-24,91,60,75
2013-08-25,88,64,76
2013-08-26,88,64,76
2013-08-27,93,55,73
2013-08-28,93,61,77
2013-08-29,91,62,76
2013-08-30,96,57,76
2013-08-31,95,64,80
2013-09-01,95,64,80
2013-09-02,80,66,74
2013-09-03,87,63,74
2013-09-04,88,60,74
2013-09-05,88,60,74
2013-09-06,93,55,74
2013-09-07,98,55,76
2013-09-08,100,55,77
2013-09-09,100,60,80
2013-09-10,91,63,76
2013-09-11,82,57,70
2013-09-12,88,57,72
2013-09-13,91,60,76
2013-09-14,88,59,74
2013-09-15,89,55,72
2013-09-16,87,60,73
2013-09-17,82,59,70
2013-09-18,87,59,72
2013-09-19,91,48,69
2013-09-20,86,57,70
2013-09-21,68,55,62
2013-09-22,75,53,63
2013-09-23,75,53,63
2013-09-24,80,60,70
2013-09-25,73,53,63
2013-09-26,77,52,64
2013-09-27,79,48,63
2013-09-28,82,48,65
2013-09-29,78,57,67
2013-09-30,80,62,70
2013-10-01,77,53,65
2013-10-02,80,52,66
2013-10-03,75,55,65
2013-10-04,75,55,65
2013-10-05,82,46,64
2013-10-06,84,42,62
2013-10-07,84,48,65
2013-10-08,78,52,64
2013-10-09,77,52,64
2013-10-10,73,52,62
2013-10-11,75,44,60
2013-10-12,77,44,60
2013-10-13,75,51,63
2013-10-14,79,43,60
2013-10-15,82,43,62
2013-10-16,80,43,62
2013-10-17,82,44,63
2013-10-18,81,42,62
2013-10-19,84,45,64
2013-10-20,84,45,64
2013-10-21,82,44,62
2013-10-22,82,44,62
2013-10-23,84,44,64
2013-10-24,73,48,60
2013-10-25,78,39,58
2013-10-26,80,41,60
2013-10-27,80,41,60
2013-10-28,66,44,55
2013-10-29,64,46,56
2013-10-30,68,39,52
2013-10-31,71,42,56
2013-11-01,75,41,58
2013-11-02,75,39,56
2013-11-03,66,50,57
2013-11-04,69,48,58
2013-11-05,70,41,56
2013-11-06,71,42,56
2013-11-07,73,48,60
2013-11-08,73,42,58
2013-11-09,73,42,58
2013-11-10,72,42,57
2013-11-11,70,39,54
2013-11-12,73,46,62
2013-11-13,79,42,60
2013-11-14,63,41,52
2013-11-15,69,41,55
2013-11-16,63,45,54
2013-11-17,63,36,50
2013-11-18,60,37,48
2013-11-19,60,51,56
2013-11-20,57,54,56
2013-11-21,61,46,54
2013-11-22,70,46,58
2013-11-23,62,34,48
2013-11-24,61,37,49
2013-11-25,61,37,49
2013-11-26,61,36,48
2013-11-27,62,37,50
2013-11-28,69,41,55
2013-11-29,66,37,52
2013-11-30,66,39,52
2013-12-01,66,37,52
2013-12-02,64,37,50
2013-12-03,57,39,48
2013-12-04,48,28,39
2013-12-05,48,28,39
2013-12-06,45,23,34
2013-12-07,45,27,36
2013-12-08,42,25,34
2013-12-09,42,25,34
2013-12-10,50,24,37
2013-12-11,54,27,40
2013-12-12,57,25,41
2013-12-13,60,28,44
2013-12-14,57,30,44
2013-12-15,61,28,44
2013-12-16,62,30,46
2013-12-17,62,34,48
2013-12-18,61,36,48
2013-12-19,60,36,48
2013-12-20,63,39,51
2013-12-21,63,39,51
2013-12-22,60,30,45
2013-12-23,62,32,47
2013-12-24,63,34,48
2013-12-25,62,28,45
2013-12-26,64,28,46
2013-12-27,57,30,44
2013-12-28,57,30,44
2013-12-29,60,28,44
2013-12-30,61,28,44
2013-12-31,64,36,50
2014-01-01,60,30,45
2014-01-02,66,34,50
2014-01-03,66,34,50
2014-01-04,69,32,50
2014-01-05,64,28,46
2014-01-06,61,33,47
2014-01-07,62,35,48
2014-01-08,55,36,46
2014-01-09,61,41,51
2014-01-10,61,41,51
2014-01-11,57,42,51
2014-01-12,57,42,51
2014-01-13,62,37,50
2014-01-14,66,28,47
2014-01-15,68,32,50
2014-01-16,66,27,46
2014-01-17,70,30,50
2014-01-18,70,30,50
2014-01-19,69,30,50
2014-01-20,69,30,50
2014-01-21,69,32,50
2014-01-22,64,27,46
2014-01-23,64,27,46
2014-01-24,75,41,58
2014-01-25,73,37,55
2014-01-26,73,37,55
2014-01-27,62,36,49
2014-01-28,68,46,57
2014-01-29,62,48,55
2014-01-30,62,48,55
2014-01-31,61,39,50
2014-02-01,59,33,46
2014-02-02,50,39,44
2014-02-03,57,37,47
2014-02-04,57,37,47
2014-02-05,54,28,41
2014-02-06,50,44,47
2014-02-07,52,46,49
2014-02-08,55,51,53
2014-02-09,59,55,57
2014-02-10,63,51,58
2014-02-11,62,46,54
2014-02-12,63,46,54
2014-02-13,63,46,54
2014-02-14,66,54,60
2014-02-15,62,52,57
2014-02-16,62,52,57
2014-02-17,62,37,50
2014-02-18,64,39,52
2014-02-19,64,46,55
2014-02-20,68,43,56
2014-02-21,71,39,55
2014-02-22,72,37,54
2014-02-23,71,39,55
2014-02-24,72,41,56
2014-02-25,71,42,56
2014-02-26,71,42,56
2014-02-27,66,50,58
2014-02-28,59,52,56
2014-03-01,66,48,57
2014-03-02,66,48,57
2014-03-03,59,51,55
2014-03-04,62,51,56
2014-03-05,66,53,60
2014-03-06,66,53,60
2014-03-07,66,53,60
2014-03-08,68,41,54
2014-03-09,66,54,60
2014-03-10,68,51,60
2014-03-11,71,48,59
2014-03-12,77,48,62
2014-03-13,77,41,59
2014-03-14,77,41,59
2014-03-15,80,48,64
2014-03-16,77,46,62
2014-03-17,69,46,57
2014-03-18,72,50,61
2014-03-19,73,37,55
2014-03-20,77,45,60
2014-03-21,75,39,57
2014-03-22,77,42,60
2014-03-23,77,42,60
2014-03-24,79,41,60
2014-03-25,64,46,54
2014-03-26,62,48,54
2014-03-27,63,51,56
2014-03-28,68,52,60
2014-03-29,68,52,60
2014-03-30,62,39,50
2014-03-31,60,43,50
2014-04-01,55,45,49
2014-04-02,62,43,52
2014-04-03,64,45,54
2014-04-04,64,45,54
2014-04-05,71,39,54
2014-04-06,78,45,62
2014-04-07,81,48,64
2014-04-08,82,52,67
2014-04-09,81,52,66
2014-04-10,82,42,62
2014-04-11,80,48,64
2014-04-12,73,48,60
2014-04-13,81,48,64
2014-04-14,80,43,62
2014-04-15,82,52,66
2014-04-16,82,52,66
2014-04-17,82,52,66
2014-04-18,82,55,68
2014-04-19,80,50,64
2014-04-20,86,46,65
2014-04-21,75,55,65
2014-04-22,71,48,59
2014-04-23,73,39,56
2014-04-24,75,51,62
2014-04-25,75,51,62
2014-04-26,64,41,52
2014-04-27,66,48,57
2014-04-28,77,43,60
2014-04-29,91,51,71
2014-04-30,91,52,72
2014-05-01,91,52,72
2014-05-02,90,51,70
2014-05-03,78,55,66
2014-05-04,75,52,64
2014-05-05,73,51,62
2014-05-06,77,48,62
2014-05-07,78,46,62
2014-05-08,78,46,62
2014-05-09,77,55,65
2014-05-10,75,46,60
2014-05-11,82,50,66
2014-05-12,90,48,68
2014-05-13,93,53,72
2014-05-14,97,55,76
2014-05-15,97,64,80
2014-05-16,91,59,75
2014-05-17,82,57,70
2014-05-18,81,57,68
2014-05-19,77,55,65
2014-05-20,75,53,64
2014-05-21,88,50,68
2014-05-22,90,54,72
2014-05-23,93,55,74
2014-05-24,95,60,76
2014-05-25,97,57,76
2014-05-26,93,55,74
2014-05-27,90,59,74
2014-05-28,82,51,66
2014-05-29,88,61,74
2014-05-30,84,55,68
2014-05-31,87,50,68
2014-06-01,91,53,72
2014-06-02,84,55,70
2014-06-03,86,51,68
2014-06-04,86,51,68
2014-06-05,95,59,77
2014-06-06,93,55,74
2014-06-07,93,55,74
2014-06-08,104,60,82
2014-06-09,106,64,84
2014-06-10,102,61,82
2014-06-11,84,57,70
2014-06-12,84,53,68
2014-06-13,87,55,70
2014-06-14,87,57,72
2014-06-15,84,57,70
2014-06-16,79,55,66
2014-06-17,82,48,65
2014-06-18,91,55,72
2014-06-19,91,59,75
2014-06-20,91,59,75
2014-06-21,91,60,76
2014-06-22,91,55,73
2014-06-23,93,55,74
2014-06-24,93,59,75
2014-06-25,84,59,72
2014-06-26,82,61,72
2014-06-27,89,59,74
2014-06-28,91,59,74
2014-06-29,98,62,80
2014-06-30,104,63,82
2014-07-01,93,63,77
2014-07-02,91,55,73
2014-07-03,93,59,76
2014-07-04,96,60,78
2014-07-05,98,57,77
2014-07-06,99,52,75
2014-07-07,95,61,77
2014-07-08,97,66,81
2014-07-09,91,60,76
2014-07-10,89,60,74
2014-07-11,88,61,74
2014-07-12,91,59,75
2014-07-13,99,59,78
2014-07-14,104,66,85
2014-07-15,96,69,82
2014-07-16,90,66,77
2014-07-17,86,61,72
2014-07-18,87,60,73
2014-07-19,87,60,73
2014-07-20,84,62,72
2014-07-21,84,62,72
2014-07-22,88,62,74
2014-07-23,87,61,74
2014-07-24,95,59,77
2014-07-25,102,59,80
2014-07-26,102,64,82
2014-07-27,100,71,86
2014-07-28,95,62,78
2014-07-29,99,62,80
2014-07-30,100,64,81
2014-07-31,100,64,82
2014-08-01,105,66,86
2014-08-02,95,64,80
2014-08-03,84,57,70
2014-08-04,78,60,69
2014-08-05,75,69,72
2014-08-06,93,68,80
2014-08-07,95,63,78
2014-08-08,95,61,77
2014-08-09,95,61,77
2014-08-10,88,55,71
2014-08-11,96,59,78
2014-08-12,87,60,74
2014-08-13,87,60,74
2014-08-14,91,61,76
2014-08-15,93,61,77
2014-08-16,96,61,78
2014-08-17,95,57,75
2014-08-18,90,57,73
2014-08-19,86,57,72
2014-08-20,80,59,70
2014-08-21,89,57,72
2014-08-22,87,61,75
2014-08-23,91,52,72
2014-08-24,91,60,76
2014-08-25,86,59,72
2014-08-26,90,59,74
2014-08-27,95,62,78
2014-08-28,97,63,80
2014-08-29,89,60,74
2014-08-30,97,59,78
2014-08-31,93,59,76
2014-09-01,98,60,79
2014-09-02,91,61,76
2014-09-03,95,55,74
2014-09-04,95,55,75
2014-09-05,91,57,74
2014-09-06,93,59,76
2014-09-07,91,59,75
2014-09-08,84,55,70
2014-09-09,87,53,70
2014-09-10,95,57,76
2014-09-11,98,57,77
2014-09-12,102,59,80
2014-09-13,102,64,82
2014-09-14,97,63,80
2014-09-15,95,64,80
2014-09-16,89,60,74
2014-09-17,89,62,75
2014-09-18,84,68,75
2014-09-19,89,57,73
2014-09-20,90,57,73
2014-09-21,81,62,72
2014-09-22,81,62,72
2014-09-23,89,62,76
2014-09-24,87,62,74
2014-09-25,73,59,66
2014-09-26,77,54,64
2014-09-27,79,55,66
2014-09-28,72,57,66
2014-09-29,81,53,67
2014-09-30,84,57,70
2014-10-01,87,61,74
2014-10-02,89,50,69
2014-10-03,93,55,74
2014-10-04,95,54,74
2014-10-05,96,53,74
2014-10-06,95,57,75
2014-10-07,95,54,74
2014-10-08,96,51,73
2014-10-09,89,51,70
2014-10-10,87,52,69
2014-10-11,89,55,72
2014-10-12,90,62,76
2014-10-13,89,52,70
2014-10-14,75,59,67
2014-10-15,71,60,66
2014-10-16,73,51,62
2014-10-17,75,53,63
2014-10-18,81,51,66
2014-10-19,81,54,67
2014-10-20,73,57,65
2014-10-21,73,42,57
2014-10-22,75,46,60
2014-10-23,75,57,66
2014-10-24,75,57,66
2014-10-25,73,57,64
2014-10-26,71,46,58
2014-10-27,72,44,58
2014-10-28,75,43,59
2014-10-29,81,45,62
2014-10-30,79,50,64
2014-10-31,62,55,58
2014-11-01,66,46,56
2014-11-02,66,46,56
2014-11-03,66,42,54
2014-11-04,70,41,56
2014-11-05,72,43,58
2014-11-06,75,46,60
2014-11-07,75,46,60
2014-11-08,75,46,60
2014-11-09,75,46,60
2014-11-10,75,45,60
2014-11-11,64,45,54
2014-11-12,64,48,56
2014-11-13,62,51,56
2014-11-14,62,51,56
2014-11-15,64,44,54
2014-11-16,63,43,53
2014-11-17,64,37,50
2014-11-18,61,34,48
2014-11-19,53,46,50
2014-11-20,55,50,52
2014-11-21,55,50,52
2014-11-22,60,48,54
2014-11-23,57,39,50
2014-11-24,64,35,50
2014-11-25,64,37,50
2014-11-26,66,35,50
2014-11-27,66,39,52
2014-11-28,64,34,49
2014-11-29,59,51,55
2014-11-30,55,52,54
2014-12-01,62,51,56
2014-12-02,57,51,54
2014-12-03,63,54,58
2014-12-04,66,52,60
2014-12-05,66,53,60
2014-12-06,66,53,60
2014-12-07,60,50,55
2014-12-08,62,50,56
2014-12-09,59,50,54
2014-12-10,57,51,54
2014-12-11,61,50,56
2014-12-12,53,46,50
2014-12-13,55,42,48
2014-12-14,52,44,48
2014-12-15,54,48,51
2014-12-16,60,48,54
2014-12-17,55,48,52
2014-12-18,59,50,54
2014-12-19,54,51,52
2014-12-20,57,53,55
2014-12-21,64,55,60
2014-12-22,61,50,56
2014-12-23,62,44,53
2014-12-24,59,45,52
2014-12-25,59,45,52
2014-12-26,55,37,46
2014-12-27,52,32,42
2014-12-28,53,35,44
2014-12-29,46,35,40
2014-12-30,53,37,45
2014-12-31,53,35,44
2015-01-01,50,26,38
2015-01-02,51,27,39
2015-01-03,52,28,40
2015-01-04,54,32,43
2015-01-05,54,33,44
2015-01-06,61,33,47
2015-01-07,64,33,48
2015-01-08,64,33,48
2015-01-09,55,41,48
2015-01-10,60,41,50
2015-01-11,60,42,51
2015-01-12,62,39,50
2015-01-13,62,39,50
2015-01-14,53,35,44
2015-01-15,53,35,44
2015-01-16,51,44,48
2015-01-17,53,44,48
2015-01-18,51,46,48
2015-01-19,57,48,52
2015-01-20,55,39,47
2015-01-21,55,37,46
2015-01-22,53,37,45
2015-01-23,54,37,46
2015-01-24,54,44,49
2015-01-25,54,42,48
2015-01-26,62,37,50
2015-01-27,62,37,50
2015-01-28,66,45,56
2015-01-29,66,39,52
2015-01-30,66,39,52
2015-01-31,71,43,57
2015-02-01,71,43,57
2015-02-02,64,37,50
2015-02-03,66,44,55
2015-02-04,64,44,54
2015-02-05,57,50,54
2015-02-06,60,53,56
2015-02-07,64,55,60
2015-02-08,64,55,60
2015-02-09,64,46,56
2015-02-10,60,43,52
2015-02-11,60,43,52
2015-02-12,70,45,58
2015-02-13,70,44,57
2015-02-14,70,44,57
2015-02-15,69,42,56
2015-02-16,71,44,58
2015-02-17,64,46,55
2015-02-18,57,42,50
2015-02-19,57,41,49
2015-02-20,66,48,57
2015-02-21,57,43,50
2015-02-22,57,43,50
2015-02-23,63,41,52
2015-02-24,66,34,50
2015-02-25,64,35,50
2015-02-26,71,39,55
2015-02-27,66,44,55
2015-02-28,59,44,52
2015-03-01,66,36,51
2015-03-02,62,43,52
2015-03-03,62,43,52
2015-03-04,66,36,51
2015-03-05,70,37,54
2015-03-06,73,37,55
2015-03-07,73,39,56
2015-03-08,75,42,58
2015-03-09,73,39,56
2015-03-10,71,45,58
2015-03-11,64,52,59
2015-03-12,75,48,62
2015-03-13,75,48,62
2015-03-14,80,53,66
2015-03-15,77,57,66
2015-03-16,66,53,60
2015-03-17,75,48,60
2015-03-18,75,48,60
2015-03-19,81,44,62
2015-03-20,71,52,62
2015-03-21,73,50,62
2015-03-22,73,50,62
2015-03-23,66,51,58
2015-03-24,70,51,60
2015-03-25,79,50,64
2015-03-26,81,46,63
2015-03-27,82,50,66
2015-03-28,82,46,64
2015-03-29,84,42,63
2015-03-30,81,44,62
2015-03-31,73,48,60
2015-04-01,71,39,54
2015-04-02,72,48,60
2015-04-03,75,39,57
2015-04-04,71,44,58
2015-04-05,60,45,52
2015-04-06,63,39,51
2015-04-07,59,46,50
2015-04-08,62,36,48
2015-04-09,69,37,52
2015-04-10,73,41,57
2015-04-11,75,50,62
2015-04-12,82,48,64
2015-04-13,79,54,64
2015-04-14,68,39,52
2015-04-15,75,48,62
2015-04-16,82,48,64
2015-04-17,84,41,62
2015-04-18,84,44,63
2015-04-19,84,44,63
2015-04-20,81,52,66
2015-04-21,71,51,60
2015-04-22,77,48,62
2015-04-23,79,51,64
2015-04-24,79,51,64
2015-04-25,71,51,61
2015-04-26,79,45,62
2015-04-27,89,53,70
2015-04-28,82,55,68
2015-04-29,84,53,68
2015-04-30,91,54,72
2015-05-01,91,57,74
2015-05-02,84,54,69
2015-05-03,79,52,65
2015-05-04,75,48,62
2015-05-05,77,51,64
2015-05-06,80,51,64
2015-05-07,72,53,62
2015-05-08,73,45,59
2015-05-09,81,51,66
2015-05-10,78,50,64
2015-05-11,75,53,63
2015-05-12,72,48,60
2015-05-13,71,52,61
2015-05-14,73,51,62
2015-05-15,73,46,60
2015-05-16,75,52,64
2015-05-17,72,53,62
2015-05-18,75,52,64
2015-05-19,77,51,64
2015-05-20,77,51,64
2015-05-21,75,51,63
2015-05-22,77,55,65
2015-05-23,78,55,66
2015-05-24,82,54,67
2015-05-25,79,53,66
2015-05-26,79,52,65
2015-05-27,82,53,67
2015-05-28,87,53,68
2015-05-29,86,50,68
2015-05-30,90,54,72
2015-05-31,80,53,66
2015-06-01,81,55,68
2015-06-02,84,55,70
2015-06-03,84,57,70
2015-06-04,86,55,70
2015-06-05,86,55,70
2015-06-06,91,59,74
2015-06-07,97,57,76
2015-06-08,102,66,84
2015-06-09,102,66,84
2015-06-10,102,66,84
2015-06-11,102,66,84
2015-06-12,104,61,82
2015-06-13,95,62,78
2015-06-14,95,62,78
2015-06-15,86,54,70
2015-06-16,93,51,72
2015-06-17,96,57,76
2015-06-18,91,57,74
2015-06-19,93,57,75
2015-06-20,95,61,78
2015-06-21,89,55,72
2015-06-22,89,57,73
2015-06-23,95,53,74
2015-06-24,96,57,76
2015-06-25,102,62,81
2015-06-26,102,66,84
2015-06-27,91,63,77
2015-06-28,93,66,80
2015-06-29,95,57,76
2015-06-30,106,62,84
2015-07-01,99,70,84
2015-07-02,96,72,83
2015-07-03,96,64,80
2015-07-04,100,64,82
2015-07-05,91,62,76
2015-07-06,91,60,76
